TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
4,0.2201116383075714,0.3478583097457886,0.7859475612640381,london,3,True,False,False
1,0.3801486194133758,0.4541679620742798,0.6219499111175537,hongkong,3,False,False,False
2,0.3670608699321747,0.4440453350543976,0.628380537033081,hongkong,3,False,False,False
4,0.4001005887985229,0.4607479274272918,0.5931666493415833,hongkong,3,False,False,False
1,0.917906939983368,0.7824380993843079,-0.0064260032959282,london,3,True,True,True
2,0.951668918132782,0.8003760576248169,-0.003288990817964,london,3,True,True,True
4,1.0526354312896729,0.8525883555412292,-0.0114692319184541,london,3,True,True,True
1,0.2332435995340347,0.3537921905517578,0.7344281673431396,chicago,4,False,False,False
2,0.1944487392902374,0.3208694756031036,0.8064048886299133,chicago,4,False,False,False
3,0.1850113719701767,0.3115778863430023,0.8144245147705078,chicago,4,False,False,False
random,0.1653600931167602,0.2919884324073791,0.8340357542037964,chicago,random,True,False,True
1,0.8992468118667603,0.8179291486740112,-0.0224439296871423,chicago,4,True,True,True
2,1.0155919790267944,0.8868694305419922,-0.0165446791797876,chicago,4,True,True,True
3,1.025565505027771,0.8928749561309814,-0.0279046967625617,chicago,4,True,True,True
random,0.7100252509117126,0.6558485627174377,0.2880349457263946,hongkong,random,False,True,False
1,0.7277274131774902,0.6663298010826111,0.2783074975013733,hongkong,3,False,True,True
2,0.7326709032058716,0.6657013297080994,0.2613395154476166,hongkong,3,False,True,True
4,0.7427032589912415,0.6672404408454895,0.240095317363739,hongkong,3,False,True,True
random,0.5175166130065918,0.5356014966964722,0.4897499680519104,london,random,False,True,False
1,1.023703932762146,0.8185911178588867,-0.0132561130449175,hongkong,3,True,True,True
2,0.9956023097038268,0.8036302328109741,-0.003149886848405,hongkong,3,True,True,True
4,0.991809606552124,0.804573655128479,-0.0157985612750053,hongkong,3,True,True,True
1,0.2144821733236313,0.3495450019836426,0.7708739638328552,boston,2,True,False,False
3,0.2493761777877807,0.3695297837257385,0.7541411519050598,boston,2,True,False,False
4,0.2657853960990906,0.3782010972499847,0.7314260601997375,boston,2,True,False,False
random,0.8956332802772522,0.7585558891296387,0.1164551824331283,london,random,True,True,False
random,0.3666205108165741,0.4502305090427398,0.631945013999939,hongkong,random,False,False,False
random,0.7046189904212952,0.657757043838501,0.293483704328537,hongkong,random,False,True,True
1,0.4094755351543426,0.479724645614624,0.5927664637565613,hongkong,4,True,False,True
2,0.3888281583786011,0.4679300487041473,0.6064007878303528,hongkong,4,True,False,True
3,0.4040871560573578,0.4702205657958984,0.5965708494186401,hongkong,4,True,False,True
