TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
1,0.1960581690073013,0.3258051872253418,0.7843130230903625,saopaulo,4,False,False,False
2,0.2032469660043716,0.3309709131717682,0.7827580571174622,saopaulo,4,False,False,False
3,0.1950867772102356,0.3267114758491516,0.7983074188232422,saopaulo,4,False,False,False
1,0.1808852851390838,0.3112291991710663,0.7940667271614075,chicago,2,True,False,False
3,0.1739123314619064,0.3020259439945221,0.8254820704460144,chicago,2,True,False,False
4,0.1932895481586456,0.313643604516983,0.8182461857795715,chicago,2,True,False,False
1,0.3789255023002624,0.4491170346736908,0.6231038570404053,hongkong,2,True,False,False
3,0.4030788838863373,0.4590096771717071,0.5976037383079529,hongkong,2,True,False,False
4,0.429409384727478,0.4749833941459656,0.5631111264228821,hongkong,2,True,False,False
1,0.9496856331825256,0.8265246152877808,-0.0089098680764436,boston,3,True,True,True
2,1.0118985176086426,0.8598793745040894,-0.0005361768999136,boston,3,True,True,True
4,1.014936089515686,0.8605931997299194,-0.0210040416568517,boston,3,True,True,True
random,0.5279391407966614,0.5519520044326782,0.4694883525371551,saopaulo,random,False,True,False
random,0.1822801828384399,0.3095244467258453,0.8201786279678345,london,random,True,False,False
2,0.207179769873619,0.3295059502124786,0.7954715490341187,boston,1,False,False,True
3,0.2505993545055389,0.3586919009685516,0.7529845833778381,boston,1,False,False,True
4,0.253294289112091,0.3624406456947326,0.744079053401947,boston,1,False,False,True
2,0.592532753944397,0.5771803855895996,0.364024817943573,saopaulo,1,False,True,True
3,0.5879607796669006,0.5751913785934448,0.3922978043556213,saopaulo,1,False,True,True
4,0.5717254877090454,0.5663579106330872,0.366723895072937,saopaulo,1,False,True,True
random,0.5404977798461914,0.546323299407959,0.4670998156070709,london,random,False,True,True
1,1.3820319175720217,0.9878808856010436,-0.5488640666007996,saopaulo,4,True,True,True
2,1.2835593223571775,0.9468823671340942,-0.3791619539260864,saopaulo,4,True,True,True
3,1.1138466596603394,0.873082160949707,-0.15296271443367,saopaulo,4,True,True,True
1,0.5936524868011475,0.5915417075157166,0.3379045724868774,saopaulo,3,False,True,True
2,0.6064355969429016,0.5953733325004578,0.3490088284015655,saopaulo,3,False,True,True
4,0.5362225770950317,0.5512605905532837,0.4066311120986938,saopaulo,3,False,True,True
